policy_value,policy_type,region,add_ons,commission
35714,Premium,South,Yes,1664.28
5225,Premium,North,Yes,1104.5
7005,Premium,West,Yes,1040.1
18410,Premium,North,No,1068.2
38503,Standard,South,Yes,1220.06
20359,Standard,West,Yes,807.1800000000001
21324,Standard,East,Yes,776.48
39818,Premium,East,Yes,1646.3600000000001
9955,Standard,East,No,249.1
43542,Standard,South,Yes,1320.8400000000001
43918,Standard,West,No,978.36
32646,Premium,South,Yes,1602.92
8230,Premium,North,No,864.6
22793,Premium,West,No,1055.8600000000001
9803,Standard,West,Yes,596.06
35401,Standard,South,No,858.02
35350,Premium,North,Yes,1707.0
17833,Premium,East,Yes,1206.66
22306,Premium,South,No,1096.12
10341,Premium,North,Yes,1206.82
40122,Premium,West,No,1402.44
8755,Standard,West,Yes,575.1
8610,Premium,South,Yes,1122.2
26185,Premium,North,No,1223.7
24960,Standard,West,Yes,899.2
47196,Premium,East,No,1493.92
40970,Standard,North,Yes,1319.4
47249,Standard,East,Yes,1294.98
24546,Standard,West,No,590.9200000000001
26984,Standard,North,No,739.6800000000001
8437,Premium,West,Yes,1068.74
36445,Premium,South,No,1378.9
7267,Premium,North,No,845.34
10105,Standard,East,No,252.1
49001,Standard,South,Yes,1430.02
48240,Standard,West,Yes,1364.8000000000002
31331,Premium,North,Yes,1626.62
22969,Premium,North,No,1159.38
6148,Premium,East,Yes,972.96
44364,Premium,West,No,1487.28
12418,Premium,West,Yes,1148.3600000000001
12527,Premium,East,No,800.54
14906,Premium,East,Yes,1148.12
37121,Premium,North,No,1442.42
11215,Standard,South,No,374.3
44258,Standard,South,No,1035.1599999999999
31708,Standard,North,Yes,1134.1599999999999
33366,Premium,West,Yes,1567.3200000000002
32056,Standard,North,Yes,1141.12
36104,Standard,East,No,772.08
46535,Standard,East,Yes,1280.7
40792,Premium,South,Yes,1765.8400000000001
22859,Standard,East,Yes,807.1800000000001
42401,Standard,East,Yes,1198.02
37892,Standard,East,No,807.84
24606,Premium,North,No,1192.12
47673,Premium,West,No,1553.46
21115,Premium,West,Yes,1322.3
47915,Standard,East,No,1008.3000000000001
34030,Premium,West,Yes,1580.6
48815,Premium,East,Yes,1826.3000000000002
41487,Premium,North,No,1529.74
12072,Premium,West,Yes,1141.44
34849,Standard,East,No,746.98
28058,Premium,West,No,1161.1599999999999
42905,Premium,East,Yes,1708.1
7153,Standard,East,No,193.06
40280,Standard,South,Yes,1255.6
17042,Premium,West,Yes,1240.8400000000001
21987,Premium,North,No,1139.74
19930,Standard,East,No,448.6
26083,Standard,South,Yes,971.66
37785,Standard,West,No,855.7
32637,Standard,North,Yes,1152.74
42636,Standard,North,No,1052.72
42888,Standard,South,No,1007.76
32613,Standard,North,Yes,1152.26
37833,Standard,South,No,906.66
29135,Premium,East,Yes,1432.7
43262,Standard,East,No,915.24
22936,Premium,West,No,1058.72
5663,Premium,North,Yes,1113.26
47963,Premium,South,No,1609.26
11017,Premium,South,Yes,1170.3400000000001
10399,Standard,South,Yes,657.98
5127,Standard,East,No,152.54000000000002
15909,Premium,East,No,868.1800000000001
46679,Standard,North,Yes,1433.58
26124,Premium,West,No,1122.48
30486,Premium,East,No,1159.72
15911,Premium,East,Yes,1168.22
24393,Premium,North,No,1187.8600000000001
6578,Standard,West,Yes,531.56
43825,Standard,West,Yes,1276.5
48523,Premium,North,Yes,1970.46
37831,Standard,North,No,956.62
42497,Premium,West,No,1449.94
49515,Premium,South,No,1640.3000000000002
41721,Standard,East,No,884.4200000000001
30185,Standard,North,No,803.7
8848,Standard,North,No,376.96000000000004
6342,Premium,West,No,726.84
41034,Standard,West,Yes,1220.68
10092,Premium,West,No,801.84
42166,Standard,East,Yes,1193.3200000000002
10982,Standard,North,No,419.64
37922,Premium,West,Yes,1658.44
31921,Standard,West,Yes,1038.42
19500,Premium,East,No,940.0
48706,Standard,North,Yes,1474.12
34746,Premium,East,No,1244.92
10068,Premium,South,Yes,1151.3600000000001
17202,Premium,North,Yes,1344.04
38632,Standard,West,No,872.64
44627,Premium,West,Yes,1792.54
38607,Standard,North,No,972.14
47633,Standard,West,Yes,1352.6599999999999
38301,Standard,East,No,816.02
25765,Standard,West,No,615.3
12416,Standard,South,No,398.32
45881,Premium,South,Yes,1867.62
32844,Standard,West,Yes,1056.88
12208,Premium,East,Yes,1094.1599999999999
5772,Standard,South,No,265.44
6138,Standard,North,Yes,622.76
39588,Standard,South,No,941.76
11033,Standard,North,No,420.65999999999997
17799,Standard,North,Yes,855.98
9344,Standard,East,No,236.88
39794,Premium,West,Yes,1695.88
37730,Standard,East,Yes,1104.6
7299,Standard,East,Yes,495.98
48326,Standard,East,No,1016.52
24942,Premium,West,Yes,1398.8400000000001
8891,Standard,South,Yes,627.8199999999999
35389,Premium,North,Yes,1707.78
9160,Standard,East,Yes,533.2
25065,Premium,South,No,1151.3
35082,Standard,West,Yes,1101.6399999999999
23842,Standard,East,No,526.84
16703,Standard,North,Yes,834.06
23768,Standard,East,Yes,825.36
12091,Premium,North,No,941.8199999999999
12174,Premium,East,No,793.48
21815,Premium,West,Yes,1336.3
9061,Premium,East,Yes,1031.22
41447,Premium,North,No,1528.94
35901,Premium,South,Yes,1668.02
44508,Premium,East,No,1440.1599999999999
48547,Standard,West,Yes,1370.94
22456,Premium,South,Yes,1399.12
34531,Standard,South,Yes,1140.62
9104,Standard,South,No,332.08000000000004
15923,Standard,East,No,368.46
37771,Standard,West,No,855.42
37300,Premium,North,No,1446.0
16608,Premium,South,Yes,1282.16
14813,Standard,South,No,446.26
37028,Standard,West,Yes,1140.56
10470,Premium,South,No,859.4
8556,Standard,West,Yes,571.12
44493,Standard,West,Yes,1289.8600000000001
23694,Standard,South,No,623.88
23279,Premium,West,No,1065.58
34135,Premium,East,Yes,1532.7
35219,Premium,West,Yes,1604.38
33278,Standard,North,No,865.5600000000001
12922,Standard,North,Yes,758.44
21902,Premium,West,No,1038.04
9486,Premium,South,Yes,1139.72
35550,Premium,South,No,1361.0
49213,Premium,South,Yes,1934.26
29180,Standard,North,Yes,1083.6
35351,Standard,East,Yes,1057.02
7215,Premium,North,No,844.3
37899,Premium,North,Yes,1757.98
21013,Standard,North,Yes,920.26
46539,Standard,West,Yes,1330.78
21597,Premium,North,No,1131.94
40320,Standard,East,No,856.4
38870,Premium,East,Yes,1627.4
32140,Standard,North,Yes,1142.8000000000002
32733,Standard,East,Yes,1004.66
8775,Standard,South,Yes,625.5
47572,Standard,East,No,1001.44
39907,Standard,South,Yes,1248.1399999999999
10487,Premium,South,Yes,1159.74
31111,Premium,East,Yes,1472.22
13811,Premium,South,Yes,1226.22
18351,Standard,East,Yes,717.02
25572,Premium,East,Yes,1361.44
6052,Premium,West,No,721.04
8450,Standard,South,No,319.0
13213,Premium,North,Yes,1264.26
32583,Standard,North,Yes,1151.6599999999999
36119,Premium,South,Yes,1672.38
21201,Standard,South,Yes,874.02
32174,Premium,West,Yes,1543.48
37548,Standard,South,No,900.96
35149,Standard,West,Yes,1102.98
33465,Standard,East,Yes,1019.3000000000001
5697,Premium,South,Yes,1063.94
26757,Premium,West,No,1135.1399999999999
34912,Premium,North,No,1398.24
13541,Standard,North,Yes,770.8199999999999
17712,Premium,North,Yes,1354.24
33732,Standard,East,No,724.64
26065,Standard,South,No,671.3
20844,Standard,South,Yes,866.88
42506,Standard,South,Yes,1300.12
29344,Premium,South,No,1236.88
40927,Premium,West,No,1418.54
30703,Standard,South,Yes,1064.06
42421,Premium,North,Yes,1848.42
42306,Premium,West,Yes,1746.12
17083,Standard,West,No,441.66
47297,Premium,North,No,1645.94
39180,Premium,West,Yes,1683.6
34052,Premium,South,No,1331.04
29833,Standard,West,No,696.66
45652,Standard,South,Yes,1363.04
35170,Premium,West,Yes,1603.4
37550,Standard,North,No,951.0
15006,Standard,North,Yes,800.12
49503,Standard,South,Yes,1440.06
9805,Standard,South,No,346.1
47921,Standard,South,No,1108.42
29150,Premium,South,No,1233.0
46364,Premium,North,Yes,1927.28
30600,Premium,West,Yes,1512.0
19955,Standard,South,No,549.1
40592,Premium,East,Yes,1661.8400000000001
40799,Standard,South,Yes,1265.98
48342,Premium,North,Yes,1966.8400000000001
23053,Standard,South,No,611.06
19554,Premium,West,Yes,1291.08
10049,Standard,South,No,350.98
37873,Premium,South,No,1407.46
12413,Premium,South,No,898.26
9197,Standard,West,No,283.94
31624,Standard,East,Yes,982.48
25167,Standard,South,No,653.34
24826,Standard,North,Yes,996.52
26919,Premium,North,No,1238.38
36097,Premium,South,No,1371.94
39313,Premium,North,Yes,1786.26
21646,Standard,North,No,632.9200000000001
6590,Premium,East,No,681.8
16599,Premium,North,No,1031.98
20577,Standard,West,No,511.54
43921,Premium,North,Yes,1878.42
30798,Premium,South,No,1265.96
47196,Standard,East,Yes,1293.92
8707,Premium,South,No,824.14
15359,Premium,East,No,857.1800000000001
33255,Premium,West,Yes,1565.1
45444,Premium,West,No,1508.88
39293,Standard,South,No,935.86
24477,Standard,East,Yes,839.54
12032,Standard,South,No,390.64
35343,Standard,West,No,806.86
20243,Standard,West,Yes,804.86
37038,Standard,South,Yes,1190.76
27831,Premium,West,No,1156.62
23994,Standard,East,No,529.88
36430,Standard,North,Yes,1228.6
30733,Premium,West,Yes,1514.6599999999999
12214,Standard,South,Yes,694.28
19685,Standard,North,Yes,893.7
42530,Premium,East,No,1400.6
45995,Standard,West,No,1019.9
35592,Standard,West,Yes,1111.8400000000001
38217,Standard,South,No,914.34
36042,Premium,East,Yes,1570.8400000000001
9901,Standard,South,Yes,648.02
22209,Premium,East,Yes,1294.18
5019,Premium,North,Yes,1100.38
49501,Premium,North,Yes,1990.02
45064,Premium,West,No,1501.28
9420,Premium,South,No,838.4
44369,Premium,East,Yes,1737.38
47489,Standard,East,No,999.78
20847,Premium,West,Yes,1316.94
19039,Standard,North,Yes,880.78
18749,Standard,East,No,424.98
32103,Premium,North,No,1342.06
17016,Premium,West,Yes,1240.32
19360,Standard,West,Yes,787.2
25162,Premium,South,Yes,1453.24
39103,Premium,West,Yes,1682.06
23329,Standard,North,Yes,966.5799999999999
47402,Premium,East,No,1498.04
16781,Standard,South,No,485.62
44041,Premium,West,Yes,1780.8200000000002
45348,Standard,West,No,1006.96
21159,Standard,North,No,623.1800000000001
8984,Premium,North,No,879.6800000000001
43053,Premium,West,Yes,1761.06
31688,Standard,South,Yes,1083.76
11248,Premium,West,No,824.96
6410,Premium,East,No,678.2
34096,Standard,North,Yes,1181.92
17060,Standard,North,No,541.2
44195,Premium,North,Yes,1883.9
10503,Premium,North,No,910.06
25311,Premium,East,No,1056.22
16596,Premium,North,No,1031.92
22040,Standard,South,No,590.8
30979,Premium,South,Yes,1569.58
46236,Premium,West,No,1524.72
20462,Premium,East,No,959.24
24895,Premium,North,No,1197.9
31071,Premium,East,No,1171.42
47239,Standard,East,No,994.78
28861,Premium,East,No,1127.22
23532,Premium,West,Yes,1370.6399999999999
43137,Standard,East,No,912.74
42799,Standard,East,No,905.98
31843,Standard,East,No,686.86
7218,Premium,North,Yes,1144.3600000000001
38238,Standard,South,No,914.76
46602,Standard,North,Yes,1432.04
26664,Premium,South,Yes,1483.28
27489,Premium,West,Yes,1449.78
39956,Premium,North,No,1499.12
32076,Premium,South,Yes,1591.52
22673,Standard,South,Yes,903.46
21796,Premium,West,Yes,1335.92
47027,Premium,South,Yes,1890.54
20862,Standard,West,Yes,817.24
8801,Standard,West,No,276.02
28269,Premium,West,No,1165.38
32885,Standard,North,No,857.7
35113,Premium,West,Yes,1602.26
28046,Premium,South,Yes,1510.92
37005,Standard,West,No,840.1
25796,Standard,South,No,665.92
17988,Standard,West,Yes,759.76
30658,Standard,West,No,713.16
44455,Standard,East,Yes,1239.1
45099,Standard,South,Yes,1351.98
46039,Standard,South,Yes,1370.78
6809,Standard,West,No,236.18
49944,Premium,South,Yes,1948.88
15086,Standard,North,No,501.72
16731,Standard,East,Yes,684.62
5937,Standard,North,Yes,618.74
12962,Standard,South,Yes,709.24
5171,Premium,North,No,803.42
13342,Premium,South,No,916.84
32741,Premium,South,No,1304.8200000000002
29838,Premium,East,No,1146.76
21078,Premium,South,No,1071.56
44666,Premium,South,No,1543.3200000000002
8296,Standard,West,No,265.92
6199,Standard,West,Yes,523.98
48951,Premium,South,Yes,1929.02
15252,Standard,West,No,405.04
19573,Premium,East,No,941.46
14869,Standard,South,No,447.38
34492,Standard,South,Yes,1139.8400000000001
36445,Premium,East,No,1278.9
21989,Standard,East,Yes,789.78
22051,Standard,North,No,641.02
35682,Standard,North,No,913.64
23132,Premium,West,No,1062.6399999999999
38958,Premium,South,No,1429.1599999999999
24688,Premium,South,Yes,1443.76
23977,Standard,South,No,629.54
35761,Premium,West,No,1315.22
32863,Premium,North,No,1357.26
25356,Standard,West,No,607.12
43931,Premium,East,Yes,1728.62
21166,Standard,South,Yes,873.3199999999999
16863,Premium,North,No,1037.26
7693,Premium,South,No,803.86
34480,Standard,East,No,739.6
28157,Premium,North,No,1263.1399999999999
22499,Standard,East,No,499.98
18479,Premium,North,No,1069.58
31349,Premium,West,No,1226.98
19008,Standard,East,Yes,730.1600000000001
34751,Premium,West,No,1295.02
27157,Premium,North,No,1243.1399999999999
22183,Premium,North,No,1143.66
21383,Standard,South,No,577.6600000000001
14500,Premium,North,No,990.0
28790,Premium,East,Yes,1425.8000000000002
22630,Premium,West,No,1052.6
36805,Standard,North,No,936.1
6519,Standard,West,Yes,530.38
40662,Standard,North,Yes,1313.24
11142,Standard,North,Yes,722.84
44354,Premium,West,No,1487.08
29975,Standard,North,Yes,1099.5
35444,Premium,North,Yes,1708.88
42980,Premium,North,Yes,1859.6
14594,Premium,South,No,941.88
8489,Premium,West,No,769.78
5910,Standard,North,Yes,618.2
7274,Standard,West,No,245.48
28439,Standard,South,No,718.78
16855,Standard,North,Yes,837.1
10722,Premium,South,Yes,1164.44
11321,Premium,North,Yes,1226.42
35580,Premium,North,Yes,1711.6
25748,Standard,East,No,564.96
38047,Premium,West,Yes,1660.94
33771,Standard,West,Yes,1075.42
11071,Standard,South,Yes,671.4200000000001
48448,Standard,North,Yes,1468.96
45600,Premium,West,No,1512.0
37293,Standard,South,No,895.86
22239,Premium,North,No,1144.78
14905,Premium,North,Yes,1298.1
48948,Standard,South,Yes,1428.96
49641,Premium,North,No,1692.8200000000002
44143,Premium,East,No,1432.8600000000001
5178,Premium,South,Yes,1053.56
41219,Standard,West,Yes,1224.38
26423,Premium,East,Yes,1378.46
49686,Premium,North,Yes,1993.72
44009,Standard,North,No,1080.18
43903,Premium,South,Yes,1828.06
20243,Standard,South,No,554.86
46382,Standard,North,Yes,1427.6399999999999
18955,Standard,North,Yes,879.1
12547,Standard,North,No,450.94
41278,Standard,West,Yes,1225.56
47583,Premium,East,Yes,1801.6599999999999
30923,Standard,South,Yes,1068.46
32924,Premium,West,No,1258.48
36107,Premium,West,No,1322.1399999999999
18260,Standard,South,No,515.2
16958,Premium,West,No,939.1600000000001
37299,Standard,North,Yes,1245.98
44058,Premium,North,Yes,1881.1599999999999
43927,Standard,North,Yes,1378.54
36995,Standard,East,Yes,1089.9
13226,Premium,West,No,864.52
42964,Premium,North,No,1559.28
22119,Premium,South,Yes,1392.38
11503,Premium,North,Yes,1230.06
8002,Premium,North,No,860.04
28552,Standard,South,Yes,1021.04
17876,Standard,East,Yes,707.52
7242,Premium,West,No,744.84
49026,Standard,South,Yes,1430.52
42816,Standard,South,No,1006.32
32381,Standard,West,No,747.62
28546,Premium,South,Yes,1520.92
24532,Standard,West,No,590.64
47801,Premium,South,Yes,1906.02
22100,Standard,East,Yes,792.0
43630,Standard,North,No,1072.6
14379,Premium,North,Yes,1287.58
14064,Premium,North,No,981.28
16989,Standard,West,No,439.78000000000003
10351,Standard,South,Yes,657.02
31643,Premium,East,Yes,1482.8600000000001
17218,Standard,North,No,544.36
5400,Premium,North,No,808.0
7248,Standard,South,No,294.96000000000004
29758,Standard,South,No,745.16
45621,Standard,North,No,1112.42
35861,Premium,South,No,1367.22
29312,Standard,North,Yes,1086.24
5274,Premium,North,No,805.48
14070,Standard,West,Yes,681.4000000000001
45815,Standard,East,Yes,1266.3000000000002
25713,Premium,North,No,1214.26
15136,Standard,West,Yes,702.72
13792,Standard,South,Yes,725.84
35539,Standard,West,Yes,1110.78
6821,Standard,West,Yes,536.4200000000001
9014,Standard,South,No,330.28
16009,Premium,West,Yes,1220.18
27715,Standard,South,Yes,1004.3000000000001
21413,Premium,West,No,1028.26
40634,Premium,South,No,1462.68
45529,Premium,North,Yes,1910.58
17755,Premium,South,No,1005.1
5376,Premium,North,Yes,1107.52
23006,Standard,South,No,610.12
11138,Premium,East,No,772.76
7173,Standard,East,Yes,493.46000000000004
13730,Standard,West,Yes,674.6
32134,Standard,West,Yes,1042.68
47194,Standard,North,Yes,1443.88
27061,Standard,North,Yes,1041.22
13533,Premium,East,No,820.6600000000001
24706,Premium,West,No,1094.12
44170,Premium,West,No,1483.4
13319,Standard,North,Yes,766.38
27359,Premium,South,Yes,1497.18
22524,Standard,East,Yes,800.48
31793,Premium,East,No,1185.8600000000001
37906,Premium,South,No,1408.12
28329,Premium,West,No,1166.58
24230,Standard,East,No,534.6
36599,Premium,North,No,1431.98
5078,Standard,North,Yes,601.56
20614,Standard,North,Yes,912.28
25146,Premium,North,Yes,1502.92
31998,Standard,East,No,689.96
25390,Premium,North,No,1207.8
33684,Premium,North,Yes,1673.68
32695,Premium,North,Yes,1653.9
8451,Standard,South,No,319.02
5456,Premium,East,No,659.12
15170,Standard,East,Yes,653.4000000000001
22914,Standard,North,No,658.28
30940,Premium,West,No,1218.8000000000002
11206,Standard,North,Yes,724.12
37679,Standard,West,No,853.58
8551,Premium,North,No,871.02
43178,Premium,North,Yes,1863.56
17747,Premium,West,No,954.94
33751,Premium,East,No,1225.02
15548,Standard,West,Yes,710.96
10367,Premium,North,No,907.34
13861,Premium,South,Yes,1227.22
26567,Premium,East,No,1081.3400000000001
8637,Premium,South,No,822.74
15131,Premium,East,No,852.62
33091,Premium,East,Yes,1511.8200000000002
30546,Premium,East,No,1160.92
43193,Standard,East,Yes,1213.8600000000001
23679,Standard,West,Yes,873.5799999999999
43894,Standard,West,No,977.88
16856,Standard,North,Yes,837.12
35895,Standard,South,No,867.9
37404,Premium,South,No,1398.08
5156,Standard,East,No,153.12
45294,Premium,West,Yes,1805.88
28013,Premium,South,No,1210.26
31260,Standard,East,Yes,975.2
7114,Standard,West,Yes,542.28
21620,Standard,North,Yes,932.4000000000001
39696,Premium,West,Yes,1693.92
21340,Premium,South,No,1076.8
13450,Standard,East,No,319.0
47692,Premium,West,Yes,1853.8400000000001
30806,Premium,South,Yes,1566.12
20647,Standard,West,No,512.94
16715,Standard,West,Yes,734.3
32897,Standard,West,Yes,1057.94
43399,Premium,East,No,1417.98
29890,Premium,North,No,1297.8000000000002
21961,Premium,North,Yes,1439.22
32740,Standard,East,No,704.8000000000001
22375,Standard,South,No,597.5
49681,Premium,South,No,1643.62
48824,Premium,East,Yes,1826.48
13076,Standard,East,Yes,611.52
45629,Premium,South,Yes,1862.58
18057,Premium,North,No,1061.1399999999999
26666,Premium,North,Yes,1533.3200000000002
33932,Premium,East,Yes,1528.6399999999999
7386,Standard,South,Yes,597.72
5936,Premium,North,No,818.72
26613,Premium,South,No,1182.26
48763,Standard,West,Yes,1375.26
32405,Premium,North,No,1348.1
47133,Standard,East,Yes,1292.6599999999999
32189,Premium,West,No,1243.78
